id,question_text,question_type,difficulty,subject_id,skill_id,subskill_id,is_active,created_at
4a712880-a246-467a-9a7b-31293d054a58,What is the best first step when using Social Science on a new problem?,descriptive,easy,,,,True,2026-04-16 14:25:22.686111+00
4b1e1568-05ad-4a06-aa23-760b2fbdab70,"Find the missing number: 3, 6, 12, 24, ?",mcq,medium,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000029,00000000-0000-0000-0000-000000000029,True,2026-04-09 04:03:40.831972+00
4b3051c7-df43-4e2c-85aa-89999ea82a69,What best describes strong Artificial Intelligence practice in a production setting?,descriptive,medium,,,,True,2026-04-14 16:12:50.803799+00
4b749c4d-6e51-4c72-a2e4-e0418340a6a1,Your analytics dashboard needs to show only users who scored above 80. Which SQL concept should your app teach and why?,descriptive,medium,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000052,00000000-0000-0000-0000-000000000052,True,2026-04-09 04:05:02.631333+00
4b805b08-a5db-4cb2-8754-cf579784a3f5,"Scenario in Mathematics: Given a need related to Probability - Basic Events, what is the most appropriate next step?",descriptive,medium,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000007,True,2026-04-16 09:35:35.979005+00
4c04038f-bb98-42bb-925e-ee156b485a84,Why can poor-quality features limit model performance even if the algorithm is strong?,descriptive,medium,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000087,00000000-0000-0000-0000-000000000087,True,2026-04-09 04:06:55.460355+00
4c515526-952a-456c-a7bb-984439487b38,Your app includes a simulation showing why metal spoons become hot in soup. Which heat transfer concept should be highlighted and why?,descriptive,medium,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000015,True,2026-04-09 04:01:10.620793+00
4daab4aa-3989-44aa-b80f-e3cd9583ac89,What is an electric charge in simple terms?,descriptive,easy,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000012,True,2026-04-09 04:03:02.179775+00
4e4fa288-84e6-45c7-9e9d-4a5bdec15029,"Your app stores candidate responses, scores, and recommendations. Why is requirement clarity important before development begins?",descriptive,medium,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000067,00000000-0000-0000-0000-000000000067,True,2026-04-09 04:05:45.899243+00
4f481a8b-1a97-44b9-80f4-16afc88a0024,Which practice helps teams track and manage code changes over time?,mcq,medium,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000070,00000000-0000-0000-0000-000000000070,True,2026-04-09 04:02:15.30315+00
501b5650-7eda-4aff-b19e-17da53807d1b,A learner uses your app to troubleshoot a simple circuit where a bulb does not glow. Which physics concepts should the app guide them through first?,descriptive,hard,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000013,True,2026-04-09 04:03:00.834814+00
51103956-4927-4e99-9dfd-73f88ceebdba,What is the main purpose of a primary key in a table?,mcq,easy,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000051,00000000-0000-0000-0000-000000000051,True,2026-04-09 04:04:48.342868+00
5165a9c3-03d1-4f4e-b786-22868912ca2e,Which action best protects long-term quality in Data Structures - Linked Lists work?,descriptive,medium,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:25.583792+00
51da859b-dfff-4c36-82e8-f414bb466bde,"Scenario in Mathematics: Given a need related to Algebra - Linear Equations, what is the most appropriate next step?",descriptive,easy,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,True,2026-04-16 09:35:35.979005+00
52032953-d37a-4f91-8041-a61bbd634ce7,What is the kinetic energy of a 2 kg object moving at 3 m/s?,mcq,medium,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000011,True,2026-04-09 04:02:56.498167+00
528b04c1-b05f-4290-b341-5f1813a75068,Which OS concept is most directly responsible for organizing files into folders and paths?,mcq,medium,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000060,00000000-0000-0000-0000-000000000060,True,2026-04-09 04:02:35.333794+00
52db965b-b14a-4068-97a8-beb10642ce19,"If y = x^3 - 4x^2 + 2x, what is dy/dx?",mcq,hard,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000006,True,2026-04-09 04:00:55.665716+00
52ef96df-b07e-4d13-9d78-1275dbde0913,A learner reaches the correct final answer but cannot justify the sequence of decisions. Why is planning-oriented evaluation still valuable?,descriptive,easy,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000091,00000000-0000-0000-0000-000000000091,True,2026-04-09 04:02:29.477041+00
53005751-3409-4241-aeeb-2c3bc24d5b0b,What is a key benefit of scripting repetitive operational tasks?,mcq,medium,00000000-0000-0000-0000-000000000020,00000000-0000-0000-0000-000000000097,00000000-0000-0000-0000-000000000097,True,2026-04-09 04:01:55.397312+00
5395cc1b-ade9-4b13-b302-b51bd393b0ce,Your app stores user uploads and assessment reports. Why should learners understand file systems even if they mainly code at the application layer?,descriptive,hard,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000060,00000000-0000-0000-0000-000000000060,True,2026-04-09 04:05:18.789905+00
5396ea67-a58a-405b-a96b-a99f9d4dd9a9,Which evidence most improves confidence in a Artificial Intelligence proposal?,descriptive,medium,,,,True,2026-04-14 16:12:55.496951+00
53ecb54c-b4d8-4315-8056-b5738c37369d,Explain why routing decisions matter when data travels across multiple networks.,descriptive,hard,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000064,00000000-0000-0000-0000-000000000064,True,2026-04-09 04:05:34.268026+00
53ee00a1-3a93-4e5f-b7c0-019e58668cc4,"If a model learns from past examples of resumes labeled 'selected' or 'not selected,' what kind of learning is this?",mcq,medium,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000084,00000000-0000-0000-0000-000000000084,True,2026-04-09 04:06:53.750263+00
540713e0-15bb-4429-b92b-d168ad6b1b42,What is the best first step when using Data Structures - Linked Lists on a new problem?,descriptive,easy,,00000000-0000-0000-0000-000000000042,,True,2026-04-14 16:09:20.155866+00
541a011d-d797-478d-9122-10f6315575ac,Explain how you would apply Probability - Basic Events in Mathematics.,descriptive,easy,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000007,True,2026-04-16 09:35:35.979005+00
54295882-b4ac-40a3-ad2a-21049ddd04e0,Why are functions useful in a machine-learning codebase?,descriptive,easy,,,,True,2026-04-13 06:49:52.963333+00
543d4a42-52e1-4f06-a7cc-5d06be91df30,A 10 kg cart experiences a net force of 30 N. Explain how to determine its acceleration and what the value represents physically.,descriptive,hard,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000010,True,2026-04-09 04:02:59.273476+00
546fc354-f0f2-42ba-b69c-f5675118bc2e,A functional requirement mainly describes:,mcq,easy,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000067,00000000-0000-0000-0000-000000000067,True,2026-04-09 04:05:38.760942+00
54c323c6-5e53-48a2-b07c-7b44d5aa243c,A recommendation model starts giving strange outputs after importing a new CSV from another team. What data analytics habit should your app encourage before blaming the model?,descriptive,hard,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000092,00000000-0000-0000-0000-000000000092,True,2026-04-09 04:01:48.747804+00
553427f1-5e50-4926-bb59-ef48928edce2,You need to visualize the results of your machine learning model. What libraries would you use?,descriptive,medium,,,,True,2026-04-14 15:51:05.178108+00
55b47a51-c21a-4797-9b5a-0d59c32cad4a,When should a Social Science plan be reconsidered instead of pushed through?,descriptive,hard,,,,True,2026-04-16 14:25:27.379054+00
5635ce4e-31b2-4f41-8cc2-9019edcc0782,A compiler feature needs to check whether brackets in code are balanced. Which data structure should the learning module recommend and why?,descriptive,hard,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000043,00000000-0000-0000-0000-000000000043,True,2026-04-09 04:04:32.082812+00
5641cb66-b9c0-43dd-af46-253bf3540af9,How would you approach feature selection for a complex model?,descriptive,hard,,,,True,2026-04-14 16:10:28.630982+00
565a6f37-54be-47f6-b132-bee8afa6b446,What is the purpose of CPU scheduling?,mcq,easy,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000057,00000000-0000-0000-0000-000000000057,True,2026-04-09 04:05:08.856843+00
56f01dc1-5167-475f-b932-072d3c1d98b6,"A bag contains 3 red balls and 2 blue balls. If one ball is picked at random, explain how to compute the probability of selecting a blue ball.",descriptive,medium,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000007,True,2026-04-09 04:00:54.350876+00
57c22fc8-dbb6-4627-a128-b78b161fa7fb,Your app teaches web requests from browser to server. Why is a layered network model useful for beginners?,descriptive,easy,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000061,00000000-0000-0000-0000-000000000061,True,2026-04-09 04:05:24.647733+00
5813c5ff-969a-4e9d-981d-ab33ce94faa5,How would you design a cloud architecture for a new online learning platform?,descriptive,hard,,,,True,2026-04-14 16:13:49.730008+00
58e09563-412d-4766-8d66-367a6edd0760,A resistor of 5 ohms carries 2 A current. What is the voltage across it?,mcq,medium,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000013,True,2026-04-09 04:01:08.197175+00
59d3d00e-7cd0-409b-863b-4daab3e02c8d,What is the main idea of inheritance in one line?,descriptive,easy,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000038,00000000-0000-0000-0000-000000000038,True,2026-04-09 04:02:32.558145+00
5a60a064-c4f8-4ab2-a28c-c3abc5583154,Which scheduling algorithm gives each process a fixed time slice in rotation?,mcq,medium,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000057,00000000-0000-0000-0000-000000000057,True,2026-04-09 04:05:12.798927+00
5a7a1a6e-c741-420e-94db-094016861cfd,A user creates a very short password because it is easier to remember. What first recommendation should the app make?,descriptive,easy,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000082,00000000-0000-0000-0000-000000000082,True,2026-04-09 04:02:17.943827+00
5a918ccc-11a1-457b-9821-c25a44953122,What does model accuracy generally represent?,mcq,medium,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000086,00000000-0000-0000-0000-000000000086,True,2026-04-09 04:06:54.589658+00
5b108b61-e101-4715-b428-105ca576a558,"A released feature works, but user feedback reveals confusion and poor adoption. Why is maintenance not just about bug fixing?",descriptive,hard,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000070,00000000-0000-0000-0000-000000000070,True,2026-04-09 04:05:48.903241+00
5c841e48-d151-4815-91d7-e4270b118e6d,"Differentiate between a variable’s name, value, and data type with a simple example.",descriptive,hard,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000031,00000000-0000-0000-0000-000000000031,True,2026-04-09 04:04:04.964081+00
5d019799-d137-403f-a992-24977f16256c,"When light strikes a mirror, the angle of incidence is:",mcq,easy,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000014,True,2026-04-09 04:01:04.959457+00
5d2890d0-18a4-4c69-b88d-d97657b77c8f,Compare linear search and binary search in terms of prerequisites and typical use cases.,descriptive,hard,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000046,00000000-0000-0000-0000-000000000046,True,2026-04-09 04:04:47.618934+00
5d821637-91ac-4cd4-b319-1a0c7f6fa392,Differentiate between reflection and refraction with one real-life example of each.,descriptive,hard,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000014,True,2026-04-09 04:03:00.059584+00
5da2b81d-744f-4701-ba9e-62dc9cf0bd49,What is the role of the ORDER BY clause in SQL?,descriptive,easy,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000052,00000000-0000-0000-0000-000000000052,True,2026-04-09 04:02:24.316359+00
5dfc33aa-9233-4b46-9929-a05326d3b849,"If Riya is the mother of Karan and Karan is the brother of Meera, what is Meera to Riya? Explain briefly.",descriptive,medium,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000030,00000000-0000-0000-0000-000000000030,True,2026-04-09 04:03:41.706607+00
5ef7cc75-5fbd-4837-bfac-dada9c07d954,Why is it important in business reasoning to distinguish between profit amount and profit percentage?,descriptive,hard,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000027,00000000-0000-0000-0000-000000000027,True,2026-04-09 04:03:46.863676+00
604ea365-f172-4596-aaee-ebcc4910838a,A system processes support tickets in the order they arrive. Which data structure should your app explain here and why?,descriptive,medium,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000044,00000000-0000-0000-0000-000000000044,True,2026-04-09 04:04:24.347889+00
6122f96c-5c6d-49eb-b638-ea312dd385e7,A learner exposes every variable publicly in class design. What object-oriented principle should your app reinforce first?,descriptive,easy,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000037,00000000-0000-0000-0000-000000000037,True,2026-04-09 04:02:21.999744+00
61318bb6-ccf0-48b4-a183-43040fb5f439,"Your assessment platform updates question banks, scoring logic, and metadata frequently. Why is CI/CD especially helpful for this kind of evolving system?",descriptive,hard,00000000-0000-0000-0000-000000000020,00000000-0000-0000-0000-000000000096,00000000-0000-0000-0000-000000000096,True,2026-04-09 04:02:02.145263+00
61de8fa1-6687-48a9-bf61-d7091329cf04,A student wants to start coding immediately without planning. What SDLC lesson should your app introduce first?,descriptive,easy,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000066,00000000-0000-0000-0000-000000000066,True,2026-04-09 04:05:41.76631+00
631e58f4-3eca-414d-9e29-a20060378fcd,You are designing an educational animation showing a roller coaster descending a track. How can the idea of energy conservation make the explanation more intuitive for users?,descriptive,hard,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000011,True,2026-04-09 04:03:01.523804+00
6359ce8c-c89c-4b90-b061-3bbe65176ad6,You are building a feature that scores user-written answers for professionalism. What signals should be checked before labeling a response as workplace-ready?,descriptive,hard,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000025,00000000-0000-0000-0000-000000000025,True,2026-04-09 04:03:31.440563+00
6397c411-583c-49a8-a6e5-4fbb0d0d2606,"In a learning app, a student confuses ionic and covalent bonding. What visual teaching aid would best help and why?",descriptive,medium,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000017,True,2026-04-09 04:03:11.444212+00
63c7a394-f9b2-49f3-b9be-f02b94cca54b,"Discuss the challenges and considerations when deploying an AI model in a production environment. Include aspects such as data quality, model performance, and the importance of continuous monitoring and updates.",descriptive,hard,,,,True,2026-04-14 16:13:06.502452+00
6461405e-e36c-4589-8f30-6e9cda8d122d,"Which Python data type is best suited for storing an ordered, mutable collection of feature values?",descriptive,easy,,,,True,2026-04-13 06:49:50.552312+00
64b49c65-8b19-4f89-b0fd-e0ae92ac0414,What is the role of labels in supervised learning?,descriptive,easy,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000084,00000000-0000-0000-0000-000000000084,True,2026-04-09 04:06:52.445952+00
651fc119-256b-45c5-96f2-895c19d4a4f5,You are tasked with optimizing a slow-running Python script. What would you do?,descriptive,medium,,,,True,2026-04-14 15:51:04.458174+00
65206280-aa78-403b-b2a0-aa516b71cf57,Differentiate between an agent that merely reacts and one that behaves intelligently toward goals.,descriptive,hard,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000088,00000000-0000-0000-0000-000000000088,True,2026-04-09 04:01:28.717989+00
656bd6cb-3e4b-41c0-b633-db3bcdc5ff8b,"Scenario in Mathematics: Given a need related to Calculus - Derivatives, what is the most appropriate next step?",descriptive,easy,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000006,True,2026-04-16 09:35:35.979005+00
65a6e0cf-078c-4b8e-9418-27a79e4dca51,"You want your RAG service, backend API, and worker jobs to run consistently across environments. Why are containers useful here?",descriptive,hard,00000000-0000-0000-0000-000000000020,00000000-0000-0000-0000-000000000098,00000000-0000-0000-0000-000000000098,True,2026-04-09 04:02:03.455985+00
65d25d7c-9ad3-4eb7-9a63-33e64752f58b,Which of the following tools is commonly used for container orchestration in deploying machine learning models?,descriptive,medium,,,,True,2026-04-14 16:11:15.631468+00
661efa69-205f-4265-a492-7973bf969724,What is the difference between logs and metrics in simple operational terms?,descriptive,medium,00000000-0000-0000-0000-000000000020,00000000-0000-0000-0000-000000000099,00000000-0000-0000-0000-000000000099,True,2026-04-09 04:01:57.412912+00
66c526c9-7cb6-408b-9005-fafb57adbdce,Which word is a noun in the sentence: 'The manager approved the plan'?,mcq,easy,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000021,00000000-0000-0000-0000-000000000021,True,2026-04-09 04:03:16.565474+00
673a923c-a686-4dfb-8c9e-e2fde967fa40,What does SDLC stand for?,mcq,easy,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000066,00000000-0000-0000-0000-000000000066,True,2026-04-09 04:05:37.907984+00
68016aeb-f381-4a25-99f4-ff2081bc1c63,Which SDLC phase is most directly concerned with understanding what users need?,mcq,hard,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000066,00000000-0000-0000-0000-000000000066,True,2026-04-09 04:05:47.378075+00
69a8aabb-4121-478b-b09c-b79b302d0d83,A product manager wants 'hidden learner types' discovered from usage logs without manually tagging users. Which ML framing fits best and why?,descriptive,medium,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000085,00000000-0000-0000-0000-000000000085,True,2026-04-09 04:06:57.583722+00
6b7f32cd-26c7-4ec1-bb5a-748b4867e9de,"Your app stores candidate reports, evaluator notes, and admin settings. How should a situational question test understanding of least privilege?",descriptive,hard,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000080,00000000-0000-0000-0000-000000000080,True,2026-04-09 04:06:46.71525+00
6ba1a750-ae1f-4a63-9931-a349116f2f06,A learner clicks a button on a page and expects content to change immediately. Which web concept should your app introduce first?,descriptive,easy,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000073,00000000-0000-0000-0000-000000000073,True,2026-04-09 04:06:04.093333+00
6c05cb13-028c-44bb-ac17-a8162c94d876,What is recursion in programming and algorithms?,descriptive,easy,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000049,00000000-0000-0000-0000-000000000049,True,2026-04-09 04:04:37.500513+00
6d194f22-448c-4c7c-8db8-53deeabc74ac,Why can multithreaded programs be more efficient yet harder to write correctly?,descriptive,hard,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000056,00000000-0000-0000-0000-000000000056,True,2026-04-09 04:05:20.070998+00
6d5da1da-4789-4cc4-82c3-fcd1557be754,Why are layered network models useful in engineering?,mcq,hard,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000061,00000000-0000-0000-0000-000000000061,True,2026-04-09 04:05:33.379524+00
6d7a7eec-d0d2-40d1-b147-9f952c6525e1,What is the past tense of 'Run'?,descriptive,easy,,,,True,2026-04-16 10:32:43.624619+00
6d800780-087c-4f70-9a1c-485dd7334fce,Which join would you consider when you want all rows from the left table and matching rows from the right table?,mcq,hard,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000053,00000000-0000-0000-0000-000000000053,True,2026-04-09 04:02:08.293889+00
6d878fc3-e1e5-4ab2-83d5-ed5300d2ba00,You are working with a large dataset that does not fit into memory. What strategies would you employ?,descriptive,hard,,,,True,2026-04-14 15:51:05.892892+00
6ec21106-08dc-4bad-98cd-97a975a2815d,How would you approach evaluating a machine learning model's performance?,descriptive,medium,,,,True,2026-04-14 10:56:14.885754+00
6f782e12-e37c-4244-97fc-29ad527d8e80,"A loop continues while x < 5 and x starts at 1, increasing by 1 each time. How many times does it execute?",mcq,hard,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000032,00000000-0000-0000-0000-000000000032,True,2026-04-09 04:04:03.963202+00
6ffaba3e-cbcb-4c21-9876-d8d1537edb38,What does CI in DevOps usually stand for?,mcq,easy,00000000-0000-0000-0000-000000000020,00000000-0000-0000-0000-000000000096,00000000-0000-0000-0000-000000000096,True,2026-04-09 04:01:50.691078+00
700cebd6-0ebb-457f-a170-0b73671008cf,Define work done in physics in simple terms.,descriptive,easy,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000011,True,2026-04-09 04:01:06.671873+00
70914fc4-de59-4e4f-bcc9-1370f4874f0a,A dashboard uses a pie chart to show score changes over several months. What visualization issue should the app point out?,descriptive,medium,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000095,00000000-0000-0000-0000-000000000095,True,2026-04-09 04:01:39.140777+00
70a5b9b5-51e0-4ac1-ba56-39dfb148221b,Which metric would be most appropriate for evaluating a model predicting rare events?,descriptive,hard,,,,True,2026-04-14 10:56:16.366934+00
70c77941-8349-466c-a112-f041c8b863b5,A map tool in your app uses coordinates to connect users to nearby training centers. What mathematical ideas would help ensure accurate distance-based recommendations?,descriptive,hard,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000004,True,2026-04-09 04:00:58.150143+00
70f91ca5-842f-41cb-bcff-77bf0166a3f3,What does DNS do in simple terms?,descriptive,easy,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000065,00000000-0000-0000-0000-000000000065,True,2026-04-09 04:05:23.994376+00
7165f8af-854d-4073-bf0d-f050ca8e512f,Explain why feature engineering can be as important as model choice in real machine learning systems.,descriptive,hard,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000087,00000000-0000-0000-0000-000000000087,True,2026-04-09 04:06:59.380497+00
71b61e59-dcd8-4ded-82a9-032477ae3462,How is an inference different from a directly stated fact in a passage?,descriptive,medium,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000024,00000000-0000-0000-0000-000000000024,True,2026-04-09 04:03:27.927589+00
71febc45-8f79-44db-ac31-1e1a16b55072,Describe how electrons are arranged in shells in a simple atom and why this matters for chemical behavior.,descriptive,hard,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000016,True,2026-04-09 04:03:12.972453+00
72442891-9508-46fd-b0b1-2be71cf82a24,"Your app wants to judge whether a user has strategic thinking, not just factual knowledge. Why are planning-based questions useful for this?",descriptive,hard,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000091,00000000-0000-0000-0000-000000000091,True,2026-04-09 04:01:29.507536+00
7284721e-804c-4efe-a196-95b041af8839,"If an AI system uses facts and rules to infer a new conclusion, which capability is it using?",mcq,medium,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000090,00000000-0000-0000-0000-000000000090,True,2026-04-09 04:01:23.386813+00
733e41b9-863d-43c4-8582-4bb177ea2016,What is the role of a file system in an operating system?,descriptive,easy,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000060,00000000-0000-0000-0000-000000000060,True,2026-04-09 04:05:11.506561+00
7396f959-b505-47fb-abd7-9faea857072c,What is the purpose of cross-validation in model evaluation?,descriptive,medium,,,,True,2026-04-14 10:56:09.546592+00
73a43a67-1bc5-4245-97b8-51b482ea4518,What is the best first step when using ML Systems on a new problem?,descriptive,easy,,,,True,2026-04-14 16:10:16.942465+00
73a7d572-a265-4fc3-9e6b-0b38ca58ab19,Which practice most improves debugging quality in an ML experiment script?,descriptive,medium,,,,True,2026-04-13 06:49:54.526746+00
7449f165-145c-4b44-b034-69bd946bb0cb,Your product team wants a leaderboard showing top users by score with ties handled correctly. Which SQL ideas should the app eventually build toward after basic SELECT and WHERE?,descriptive,hard,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000052,00000000-0000-0000-0000-000000000052,True,2026-04-09 04:05:06.277701+00
74912736-27f3-4772-a601-63b163ad64ef,Why is it risky to jump from correlation in data directly to a strong causal conclusion?,descriptive,hard,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000094,00000000-0000-0000-0000-000000000094,True,2026-04-09 04:01:47.447583+00
75ef252d-5684-467e-b7de-9fe50b34fa41,What is the difference between an if statement and a loop?,descriptive,easy,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000032,00000000-0000-0000-0000-000000000032,True,2026-04-09 04:02:04.205208+00
7636f53e-a0ed-44ab-b033-0f88602b5fa4,What are the roots of x^2 - 5x + 6 = 0?,mcq,easy,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000002,True,2026-04-09 04:00:46.179344+00
77b64140-74d9-4b5f-8084-90100386f4af,Which service model usually gives users the most control over virtual machines and infrastructure?,mcq,easy,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000075,00000000-0000-0000-0000-000000000075,True,2026-04-09 04:06:15.346529+00
785c84eb-5fee-40d0-9f0d-9de3144d7a5c,Which evidence most improves confidence in a Cloud Computing proposal?,descriptive,medium,,,,True,2026-04-14 16:13:45.174266+00
790480a9-6276-4d7c-b394-f8f67d864b87,"You are evaluating portfolio websites for job readiness. Why should your platform care about semantic structure, not just visual appearance?",descriptive,hard,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000071,00000000-0000-0000-0000-000000000071,True,2026-04-09 04:06:12.159001+00
797bde2c-5f14-4cfb-b905-56ef688d949f,Inheritance allows a class to:,mcq,easy,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000038,00000000-0000-0000-0000-000000000038,True,2026-04-09 04:04:08.839459+00
7a077ce1-5753-44d1-98a8-320710adf103,"You are designing metadata for a RAG system that retrieves assessment questions by skill, difficulty, and role. Why is requirement quality especially important here?",descriptive,hard,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000067,00000000-0000-0000-0000-000000000067,True,2026-04-09 04:05:49.558147+00
7a2c5477-5874-4c23-addd-ef6af7b8a1a0,Which output proves that Cloud Computing decisions are measurable?,descriptive,easy,,,,True,2026-04-14 16:13:49.013226+00
7ad63977-0599-4fb7-9b47-4661e27362b7,What is the primary function of Docker?,descriptive,medium,,,,True,2026-04-16 10:32:43.625619+00
7b8ed734-acca-40f7-9343-7897fbb00db3,How is planning different from simply reacting immediately?,descriptive,medium,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000091,00000000-0000-0000-0000-000000000091,True,2026-04-09 04:01:24.25467+00
7bc47cf9-c202-43f5-ab3f-909fff165d3e,"In simple terms, what does polymorphism allow in object-oriented programming?",descriptive,easy,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000039,00000000-0000-0000-0000-000000000039,True,2026-04-09 04:04:09.740903+00
7bc71a9b-fafc-4fd4-8866-a863d3a2bb5c,What is the clearest warning sign that ML Systems scope is too broad?,descriptive,medium,,,,True,2026-04-14 16:10:20.531258+00
7c0c09b4-c537-4adc-964b-16bacb36bdaa,What is the difference between authentication and authorization in one clear explanation?,descriptive,easy,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000080,00000000-0000-0000-0000-000000000080,True,2026-04-09 04:02:43.565907+00
7c914c75-afe8-4305-bf36-2814f382f431,"Describe a scenario where you had to evaluate a machine learning model. Discuss the metrics you selected, how you split your dataset, the challenges you faced during error analysis, and the considerations you took into account to determine the model's readiness for deployment.",descriptive,hard,,,,True,2026-04-14 10:56:20.845555+00
